time,pm_1,pm_25,pm_10,pm_4
2024-06-17 15:15:48,1.04,2.28,3.44,1.1
2024-06-17 15:15:50,1.0,2.3,3.39,1.04
2024-06-17 15:15:52,1.0,2.49,3.03,1.0
2024-06-17 15:15:55,1.0,1.93,3.4,1.0
2024-06-17 15:15:57,1.0,1.97,2.88,1.0
2024-06-17 15:16:00,1.0,2.29,3.17,1.0
2024-06-17 15:16:02,1.0,1.87,3.26,1.0
2024-06-17 15:16:04,1.0,2.17,3.1,1.0
2024-06-17 15:16:07,1.0,2.26,3.21,1.0
2024-06-17 15:16:09,1.0,2.24,3.18,1.0
2024-06-17 15:16:12,1.0,2.06,2.97,1.0
2024-06-17 15:16:14,1.0,1.91,3.31,1.0
2024-06-17 15:16:16,1.0,2.07,2.98,1.0
2024-06-17 15:16:19,1.0,2.21,3.15,1.0
2024-06-17 15:16:21,1.0,2.19,3.12,1.0
2024-06-17 15:16:24,1.0,2.25,3.19,1.0
2024-06-17 15:16:26,1.0,2.03,3.02,1.0
2024-06-17 15:16:28,1.0,2.43,3.47,1.0
2024-06-17 15:16:31,1.0,2.38,3.49,1.05
2024-06-17 15:16:33,1.02,2.11,3.25,1.08
2024-06-17 15:16:36,1.05,2.35,3.52,1.11
2024-06-17 15:16:38,1.05,2.34,3.51,1.11
2024-06-17 15:16:40,1.05,2.37,3.54,1.11
2024-06-17 15:16:43,1.07,2.53,3.23,1.14
2024-06-17 15:16:45,1.09,2.17,3.39,1.15
2024-06-17 15:16:48,1.14,2.53,3.29,1.2
2024-06-17 15:16:50,1.15,2.64,3.42,1.22
2024-06-17 15:16:52,1.14,2.59,3.37,1.21
2024-06-17 15:16:55,1.12,2.4,3.65,1.19
2024-06-17 15:16:57,1.09,2.18,3.39,1.16
2024-06-17 15:17:00,1.04,2.29,3.44,1.1
2024-06-17 15:17:02,1.04,2.29,3.45,1.1
2024-06-17 15:17:04,1.04,2.24,3.39,1.1
2024-06-17 15:17:07,1.01,2.53,3.16,1.07
2024-06-17 15:17:09,1.0,2.46,3.08,1.06
2024-06-17 15:17:12,1.0,2.05,3.11,1.0
2024-06-17 15:17:14,1.0,2.16,3.16,1.0
2024-06-17 15:17:16,1.0,2.21,3.15,1.0
2024-06-17 15:17:19,1.0,2.08,3.0,1.0
2024-06-17 15:17:21,1.0,2.18,3.11,1.0
2024-06-17 15:17:24,1.0,2.2,3.13,1.0
2024-06-17 15:17:26,1.0,2.09,3.01,1.0
2024-06-17 15:17:28,1.0,2.11,3.04,1.0
2024-06-17 15:17:31,1.0,2.26,3.2,1.0
2024-06-17 15:17:33,1.0,2.14,3.14,1.0
2024-06-17 15:17:36,1.0,2.02,3.07,1.0
2024-06-17 15:17:38,1.0,2.48,3.02,1.0
2024-06-17 15:17:40,1.0,2.16,3.23,1.02
2024-06-17 15:17:43,1.0,2.01,3.07,1.0
2024-06-17 15:17:45,1.0,2.36,3.39,1.0
2024-06-17 15:17:48,1.0,2.15,3.15,1.0
2024-06-17 15:17:50,1.0,2.18,3.19,1.0
2024-06-17 15:17:52,1.0,2.44,3.48,1.0
2024-06-17 15:17:55,1.0,2.19,3.26,1.02
2024-06-17 15:17:57,1.0,2.31,3.4,1.04
2024-06-17 15:18:00,1.01,2.56,3.19,1.07
2024-06-17 15:18:02,1.05,2.34,3.5,1.11
2024-06-17 15:18:04,1.06,2.41,3.59,1.12
2024-06-17 15:18:07,1.05,2.33,3.5,1.11
2024-06-17 15:18:09,1.04,2.29,3.45,1.1
2024-06-17 15:18:12,1.03,2.18,3.33,1.09
2024-06-17 15:18:14,1.04,2.29,3.45,1.1
2024-06-17 15:18:16,1.01,2.56,3.18,1.07
2024-06-17 15:18:19,1.0,2.45,3.07,1.06
2024-06-17 15:18:21,1.0,2.14,3.21,1.02
2024-06-17 15:18:24,1.0,2.05,3.04,1.0
2024-06-17 15:18:26,1.0,2.16,3.1,1.0
2024-06-17 15:18:28,1.0,2.28,3.16,1.0
2024-06-17 15:18:31,1.0,2.24,3.12,1.0
2024-06-17 15:18:33,1.0,2.18,3.05,1.0
2024-06-17 15:18:36,1.0,2.0,2.84,1.0
2024-06-17 15:18:38,1.0,1.88,3.2,1.0
2024-06-17 15:18:40,1.0,1.77,3.08,1.0
2024-06-17 15:18:43,1.0,1.81,3.12,1.0
2024-06-17 15:18:45,1.0,1.95,3.28,1.0
2024-06-17 15:18:48,1.0,2.21,3.07,1.0
2024-06-17 15:18:50,1.0,1.85,3.24,1.0
2024-06-17 15:18:52,1.0,1.95,3.35,1.0
2024-06-17 15:18:55,1.0,1.88,3.28,1.0
2024-06-17 15:18:57,1.0,1.87,3.26,1.0
2024-06-17 15:19:00,1.0,2.32,3.21,1.0
2024-06-17 15:19:02,1.0,2.17,3.03,1.0
2024-06-17 15:19:04,1.0,2.24,3.12,1.0
2024-06-17 15:19:07,1.0,2.34,3.22,1.0
2024-06-17 15:19:09,1.0,2.04,2.96,1.0
2024-06-17 15:19:12,1.0,2.11,3.04,1.0
2024-06-17 15:19:14,1.0,2.02,3.01,1.0
2024-06-17 15:19:16,1.0,2.39,3.43,1.0
2024-06-17 15:19:19,1.0,2.47,3.02,1.0
2024-06-17 15:19:21,1.0,2.42,3.46,1.0
