,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation
141,2024-05-27 11:58:07,65536.0,126484.48,53742.08,65536.0,15.0,46.0,37672716.8,614.45,51.464688682314,-0.016003759678251,11.617874424904585
142,2024-05-27 11:58:09,65536.0,132382.72,28183.04,65536.0,15.0,45.0,37672716.8,588.85,51.46469732409558,-0.016007936881575,11.544893831014633
143,2024-05-27 11:58:12,65536.0,140902.4,38013.44,65536.0,15.0,46.0,37672716.8,588.85,51.46469569195911,-0.015994655738762,11.585184091702104
144,2024-05-27 11:58:14,65536.0,136314.88,32115.2,65536.0,15.0,46.0,37672716.8,614.45,51.464695303938555,-0.015988880501468,11.568047150969505
145,2024-05-27 11:58:16,65536.0,146800.64,45222.4,65536.0,15.0,46.0,38511577.599999994,614.45,51.46469055884209,-0.015987008482354,11.540779579430819
146,2024-05-27 11:58:19,65536.0,152043.52,51776.0,65536.0,15.0,46.0,39350438.4,614.45,51.464685887399625,-0.015989637837052,11.620467786677182
147,2024-05-27 11:58:21,65536.0,128450.56,28838.4,65536.0,15.0,46.0,37672716.8,640.05,51.46468819309393,-0.01598584287354,11.752315784804523
148,2024-05-27 11:58:24,65536.0,143523.84,47188.48,65536.0,15.0,46.0,37672716.8,588.85,51.46469049878823,-0.015982047910028,11.884163782931864
149,2024-05-27 11:58:26,65536.0,147456.0,58329.6,70123.52,15.0,46.0,37672716.8,614.45,51.46469614314844,-0.015983733320004,11.910603607073426
150,2024-05-27 11:58:28,65536.0,157286.4,69470.72,72089.6,15.0,46.0,37672716.8,588.85,51.46468841573904,-0.015984314199722,11.913989127613604
151,2024-05-27 11:58:31,65536.0,155975.68,68160.0,72089.6,15.0,46.0,37672716.8,614.45,51.4646849869786,-0.0159831261151205,11.81639462010935
152,2024-05-27 11:58:33,65536.0,165150.72,46533.12,73400.32,15.0,46.0,39350438.4,614.45,51.46468155821815,-0.015981938030519,11.718800112605095
153,2024-05-27 11:58:36,65536.0,159252.48,39324.16,72744.96,15.0,46.0,37672716.8,614.45,51.46468120174464,-0.01598487774105875,11.662683192407712
154,2024-05-27 11:58:38,65536.0,140247.04,49809.92,69468.16,15.0,46.0,39350438.4,614.45,51.46468084527113,-0.015987817451598503,11.60656627221033
155,2024-05-27 11:58:40,65536.0,155975.68,62917.12,66846.72,15.0,46.0,37672716.8,614.45,51.464680488797626,-0.015990757162138252,11.550449352012947
156,2024-05-27 11:58:43,65536.0,136314.88,45222.4,68812.8,15.0,46.0,37672716.8,627.25,51.46468013232411,-0.015993696872678,11.494332431815565
157,2024-05-27 11:58:45,65536.0,144834.56,55052.8,70123.52,15.0,46.0,37672716.8,640.05,51.464685644988705,-0.015993926920215,11.410777244716883
158,2024-05-27 11:58:48,65536.0,142868.48,53086.72,70123.52,15.0,46.0,39350438.4,640.05,51.464685708444485,-0.015988828180154,11.40809331741184
159,2024-05-27 11:58:50,65536.0,140247.04,49809.92,69468.16,15.0,46.0,37672716.8,614.45,51.46468856907815,-0.015982437945704,11.397317925468087
160,2024-05-27 11:58:52,65536.0,135004.16,43911.68,68812.8,15.0,46.0,35994995.2,640.05,51.464691429711806,-0.015976047711254,11.386542533524334
161,2024-05-27 11:58:55,65536.0,159907.84,34081.28,67502.08,15.0,46.0,37672716.8,640.05,51.464697530666015,-0.015973357681208,11.378214130178094
162,2024-05-27 11:58:57,65536.0,138280.96,47188.48,68812.8,15.0,46.5,37672716.8,640.05,51.46469586499476,-0.01597165512211,11.375092776492238
163,2024-05-27 11:59:00,65536.0,141557.76,51120.64,69468.16,15.0,47.0,37672716.8,640.05,51.46469708533363,-0.015984231772357,11.419313859194517
164,2024-05-27 11:59:02,65536.0,143523.84,53742.08,70123.52,15.0,47.0,37952337.06666666,640.05,51.46470097212607,-0.01598431170555,11.306730518117547
165,2024-05-27 11:59:02,65536.0,143523.84,53742.08,70123.52,15.0,47.0,38231957.33333333,640.05,51.464674392177024,-0.015999782485862,11.549892177805305
166,2024-05-27 11:59:04,65536.0,149422.08,60295.68,70778.88,15.0,47.0,38511577.599999994,640.05,51.46469981392282,-0.0159780013581,11.22170397080481
167,2024-05-27 11:59:04,65536.0,149422.08,60295.68,70778.88,15.0,47.0,38791197.86666667,640.05,51.46467057148526,-0.016038931846896,11.515078011900187
168,2024-05-27 11:59:07,65536.0,156631.04,68815.36,72089.6,15.0,47.0,39070818.13333333,640.05,51.46469562443639,-0.015981039222341,11.165448181331158
169,2024-05-27 11:59:09,65536.0,141557.76,57674.24,74711.04,15.0,47.0,39350438.4,640.05,51.46469609987656,-0.015978814499804,11.088884276337922
170,2024-05-27 11:59:12,65536.0,156631.04,75368.96,77332.48,15.0,47.0,37672716.8,640.05,51.46469403419934,-0.015977121373229,11.102402905933559
171,2024-05-27 11:59:14,65536.0,144834.56,66849.28,80609.28,15.0,46.5,37672716.8,627.25,51.46469068211349,-0.015980797941653,10.959890433587134
172,2024-05-27 11:59:16,65536.0,145489.92,68160.0,81264.64,15.0,46.0,37672716.8,614.45,51.464685586247704,-0.015993056534475,10.973551787436008
173,2024-05-27 11:59:19,65536.0,162529.28,49154.56,78643.2,15.0,46.0,37672716.8,640.05,51.46467795007174,-0.0159986910463435,11.298459657467902
174,2024-05-27 11:59:21,65536.0,153354.24,71436.8,77332.48,15.0,46.25,37672716.8,482.61249999999995,51.46467031389577,-0.016004325558212,11.623367527499795
175,2024-05-27 11:59:24,65536.0,163840.0,45222.4,74055.68,15.0,46.5,37672716.8,325.17499999999995,51.464667300415464,-0.016004054374963,11.903204299509525
176,2024-05-27 11:59:26,65536.0,161218.56,42600.96,73400.32,15.0,46.75,37672716.8,167.73749999999995,51.46466209214428,-0.015995052916252,12.129194596782327
177,2024-05-27 11:59:28,65536.0,153354.24,65538.56,72089.6,15.0,47.0,37672716.8,10.3,51.46466645961444,-0.01600947270114,12.071346692740917
178,2024-05-27 11:59:31,65536.0,141557.76,52431.36,70123.52,15.166666666666666,46.666666666666664,37672716.8,14.566666666666666,51.46466669840042,-0.0160126325471835,12.119176316540688
179,2024-05-27 11:59:33,65536.0,143523.84,54397.44,70778.88,15.333333333333334,46.333333333333336,37672716.8,18.833333333333336,51.4646669371864,-0.016015792393227,12.16700594034046
180,2024-05-27 11:59:36,65536.0,153354.24,72747.52,77987.84,15.5,46.0,37672716.8,23.1,51.4646675983288,-0.016024654811387498,11.987061079591513
181,2024-05-27 11:59:38,65536.0,3279.36,60951.04,80609.28,15.666666666666666,45.666666666666664,37672716.8,27.366666666666667,51.464668259471196,-0.016033517229548,11.807116218842566
182,2024-05-27 11:59:40,65536.0,148111.36,72747.52,82575.36,15.833333333333334,45.333333333333336,37672716.8,31.633333333333333,51.46467359278358,-0.016035411017251498,11.584808384533972
183,2024-05-27 11:59:43,70778.88,158597.12,58329.6,89784.32,16.0,45.0,37672716.8,35.9,51.46467892609598,-0.016037304804955,11.362500550225377
184,2024-05-27 11:59:45,79298.56,19663.36,98961.92,100270.08,15.666666666666666,45.666666666666664,37113476.266666666,27.366666666666667,51.46467550302474,-0.016036995783522,11.225993261672556
185,2024-05-27 11:59:48,85852.16,5245.44,95029.76,109445.12,15.333333333333334,46.333333333333336,36554235.733333334,18.833333333333332,51.464675656790995,-0.0160242597370805,11.21059523243457
186,2024-05-27 11:59:52,85196.8,167116.8,89131.52,108789.76,15.0,47.0,35994995.2,10.3,51.464675810557246,-0.016011523690639,11.195197203196585
187,2024-05-27 11:59:55,83886.08,24250.88,79956.48,108134.4,16.0,44.0,35994995.2,35.9,51.464678318929444,-0.016008763328678,11.303497805260122
188,2024-05-27 11:59:57,83230.72,17041.92,104204.8,106823.68,16.0,44.0,37672716.8,35.9,51.464680827301635,-0.016006002966717,11.411798407323658
